age,height,sex,ethnic,errors,fev1_predicted,fev1_lln,fev1_uln,fev1_z,fev1_pp,fvc_predicted,fvc_lln,fvc_uln,fvc_z,fvc_pp,fev1fvc_predicted,fev1fvc_lln,fev1fvc_uln,fev1fvc_z,fev1fvc_pp,fef2575_predicted,fef2575_lln,fef2575_uln,fef2575_z,fef2575_pp,fef75_predicted,fef75_lln,fef75_uln,fef75_z,fef75_pp,fev075_predicted,fev075_lln,fev075_uln,fev075_z,fev075_pp,fev075fvc_predicted,fev075fvc_lln,fev075fvc_uln,fev075fvc_z,fev075fvc_pp,tlco_predicted,tlco_lln,tlco_uln,tlco_z,tlco_pp,dlco_predicted,dlco_lln,dlco_uln,dlco_z,dlco_pp,kcosi_predicted,kcotr_predicted,kcosi_lln,kcosi_uln,kcotr_lln,kcotr_uln,kcosi_z,kcosi_pp,kcotr_z,kcotr_pp,va_predicted,va_lln,va_uln,va_z,va_pp,frc_predicted,frc_lln,frc_uln,frc_z,frc_pp,tlc_predicted,tlc_lln,tlc_uln,tlc_z,tlc_pp,rv_predicted,rv_lln,rv_uln,rv_z,rv_pp,rvtlc_predicted,rvtlc_lln,rvtlc_uln,rvtlc_z,rvtlc_pp,erv_predicted,erv_lln,erv_uln,erv_z,erv_pp,ic_predicted,ic_lln,ic_uln,ic_z,ic_pp,vc_predicted,vc_lln,vc_uln,vc_z,vc_pp,frc_mbw_predicted,frc_mbw_lln,frc_mbw_uln,frc_mbw_z,frc_mbw_pp,lci_predicted,lci_lln,lci_uln,lci_z,lci_pp
60,176,F,0,,2.877,2.066,3.641,0,0,3.673,2.67,4.705,0,0,0.787,0.668,0.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.524,5.771,9.655,0,0,22.474,17.237,28.838,0,0,1.343,4.011,1.038,1.688,3.1,5.043,0,0,0,0,5.576,4.514,6.745,0,0,3.336,2.37,4.553,0,0,6.096,4.928,7.399,0,0,2.073,1.264,3.122,0,0,33.256,22.414,44.851,0,0,1.057,0.364,2.077,0,0,2.9,1.956,3.853,0,0,4.026,3.164,4.882,0,0,3.481,2.465,4.613,0,0,6.85,5.939,7.967,0,0
60,177,M,0,,3.35,2.486,4.165,0,0,4.299,3.234,5.383,0,0,0.78,0.66,0.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.156,6.866,11.855,0,0,27.349,20.51,35.412,0,0,1.424,4.255,1.079,1.8,3.222,5.377,0,0,0,0,6.472,5.236,7.803,0,0,3.605,2.489,5.008,0,0,7.136,5.728,8.564,0,0,2.187,1.344,3.189,0,0,30.108,20.491,40.166,0,0,1.317,0.482,2.505,0,0,3.632,2.553,4.664,0,0,5.025,4.008,6.071,0,0,3.709,2.629,4.914,0,0,6.85,5.939,7.967,0,0
60,177,F,0,,2.916,2.094,3.691,0,0,3.728,2.71,4.776,0,0,0.787,0.667,0.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.593,5.824,9.744,0,0,22.681,17.396,29.104,0,0,1.338,3.997,1.034,1.682,3.088,5.025,0,0,0,0,5.645,4.57,6.829,0,0,3.385,2.405,4.621,0,0,6.174,4.99,7.493,0,0,2.102,1.281,3.165,0,0,33.255,22.413,44.85,0,0,1.074,0.37,2.111,0,0,2.934,1.979,3.897,0,0,4.075,3.202,4.941,0,0,3.549,2.516,4.703,0,0,6.85,5.939,7.967,0,0
60,178,M,0,,3.397,2.521,4.224,0,0,4.366,3.284,5.466,0,0,0.779,0.659,0.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.261,6.945,11.991,0,0,27.661,20.744,35.817,0,0,1.421,4.245,1.076,1.796,3.215,5.364,0,0,0,0,6.561,5.308,7.911,0,0,3.661,2.528,5.086,0,0,7.23,5.803,8.677,0,0,2.216,1.362,3.231,0,0,30.105,20.489,40.163,0,0,1.343,0.491,2.554,0,0,3.677,2.585,4.722,0,0,5.09,4.061,6.15,0,0,3.782,2.682,5.009,0,0,6.85,5.939,7.967,0,0
60,178,F,0,,2.956,2.122,3.741,0,0,3.784,2.751,4.847,0,0,0.786,0.667,0.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.663,5.877,9.833,0,0,22.889,17.555,29.371,0,0,1.333,3.982,1.03,1.676,3.077,5.006,0,0,0,0,5.715,4.626,6.914,0,0,3.435,2.441,4.689,0,0,6.252,5.053,7.588,0,0,2.131,1.299,3.209,0,0,33.254,22.412,44.848,0,0,1.092,0.376,2.145,0,0,2.967,2.001,3.942,0,0,4.124,3.24,5.0,0,0,3.619,2.567,4.794,0,0,6.85,5.939,7.967,0,0
60,179,M,0,,3.444,2.556,4.282,0,0,4.433,3.335,5.55,0,0,0.778,0.658,0.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.366,7.024,12.127,0,0,27.976,20.98,36.224,0,0,1.418,4.235,1.074,1.792,3.207,5.352,0,0,0,0,6.651,5.381,8.019,0,0,3.718,2.567,5.166,0,0,7.325,5.879,8.79,0,0,2.245,1.38,3.274,0,0,30.103,20.487,40.159,0,0,1.369,0.501,2.604,0,0,3.722,2.617,4.781,0,0,5.157,4.113,6.23,0,0,3.857,2.737,5.106,0,0,6.85,5.939,7.967,0,0
60,179,F,0,,2.995,2.151,3.791,0,0,3.84,2.791,4.918,0,0,0.785,0.666,0.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.733,5.931,9.922,0,0,23.098,17.715,29.638,0,0,1.328,3.968,1.026,1.67,3.066,4.988,0,0,0,0,5.785,4.683,6.999,0,0,3.486,2.476,4.758,0,0,6.33,5.117,7.683,0,0,2.16,1.317,3.254,0,0,33.253,22.412,44.846,0,0,1.109,0.382,2.18,0,0,3.001,2.024,3.987,0,0,4.173,3.279,5.06,0,0,3.691,2.619,4.886,0,0,6.85,5.939,7.967,0,0
60,180,M,0,,3.492,2.591,4.341,0,0,4.501,3.386,5.635,0,0,0.777,0.657,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.472,7.103,12.264,0,0,28.292,21.217,36.634,0,0,1.415,4.225,1.071,1.788,3.2,5.339,0,0,0,0,6.742,5.454,8.129,0,0,3.776,2.607,5.246,0,0,7.42,5.955,8.904,0,0,2.274,1.398,3.317,0,0,30.1,20.485,40.156,0,0,1.396,0.511,2.655,0,0,3.768,2.649,4.839,0,0,5.223,4.167,6.311,0,0,3.933,2.793,5.205,0,0,6.85,5.939,7.967,0,0
60,180,F,0,,3.035,2.18,3.842,0,0,3.896,2.832,4.991,0,0,0.784,0.665,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.803,5.984,10.012,0,0,23.307,17.875,29.907,0,0,1.324,3.953,1.023,1.664,3.055,4.97,0,0,0,0,5.856,4.741,7.084,0,0,3.537,2.513,4.828,0,0,6.409,5.181,7.779,0,0,2.19,1.335,3.299,0,0,33.251,22.411,44.845,0,0,1.127,0.388,2.215,0,0,3.036,2.047,4.033,0,0,4.223,3.318,5.12,0,0,3.764,2.673,4.981,0,0,6.85,5.939,7.967,0,0
60,181,M,0,,3.54,2.627,4.401,0,0,4.57,3.437,5.721,0,0,0.776,0.656,0.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.578,7.183,12.402,0,0,28.61,21.456,37.046,0,0,1.411,4.215,1.069,1.783,3.192,5.327,0,0,0,0,6.833,5.528,8.239,0,0,3.834,2.647,5.327,0,0,7.515,6.032,9.019,0,0,2.304,1.416,3.361,0,0,30.097,20.484,40.152,0,0,1.423,0.521,2.707,0,0,3.814,2.681,4.898,0,0,5.291,4.22,6.392,0,0,4.011,2.85,5.306,0,0,6.85,5.939,7.967,0,0
60,181,F,0,,3.076,2.209,3.893,0,0,3.953,2.874,5.064,0,0,0.783,0.665,0.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.873,6.038,10.102,0,0,23.517,18.037,30.176,0,0,1.319,3.939,1.019,1.658,3.044,4.953,0,0,0,0,5.927,4.798,7.171,0,0,3.588,2.549,4.898,0,0,6.489,5.245,7.876,0,0,2.221,1.354,3.345,0,0,33.25,22.41,44.843,0,0,1.145,0.395,2.251,0,0,3.07,2.07,4.078,0,0,4.272,3.357,5.18,0,0,3.838,2.727,5.077,0,0,6.85,5.939,7.967,0,0
60,182,M,0,,3.588,2.663,4.461,0,0,4.639,3.489,5.807,0,0,0.775,0.656,0.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.685,7.263,12.541,0,0,28.93,21.696,37.46,0,0,1.408,4.206,1.066,1.779,3.185,5.315,0,0,0,0,6.925,5.603,8.35,0,0,3.893,2.688,5.409,0,0,7.612,6.109,9.135,0,0,2.335,1.435,3.405,0,0,30.095,20.482,40.149,0,0,1.451,0.531,2.759,0,0,3.86,2.714,4.958,0,0,5.358,4.274,6.474,0,0,4.09,2.908,5.408,0,0,6.85,5.939,7.967,0,0
60,182,F,0,,3.117,2.238,3.944,0,0,4.011,2.916,5.137,0,0,0.783,0.664,0.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.944,6.092,10.193,0,0,23.728,18.198,30.446,0,0,1.314,3.925,1.015,1.652,3.033,4.935,0,0,0,0,5.999,4.856,7.257,0,0,3.64,2.586,4.969,0,0,6.569,5.31,7.973,0,0,2.252,1.373,3.391,0,0,33.249,22.409,44.841,0,0,1.163,0.401,2.287,0,0,3.104,2.094,4.124,0,0,4.322,3.397,5.241,0,0,3.914,2.783,5.175,0,0,6.85,5.939,7.967,0,0
60,183,M,0,,3.637,2.699,4.522,0,0,4.709,3.542,5.895,0,0,0.775,0.655,0.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.793,7.344,12.68,0,0,29.252,21.937,37.876,0,0,1.405,4.196,1.064,1.775,3.178,5.303,0,0,0,0,7.018,5.678,8.462,0,0,3.952,2.729,5.491,0,0,7.709,6.187,9.251,0,0,2.365,1.454,3.45,0,0,30.092,20.48,40.145,0,0,1.479,0.541,2.813,0,0,3.907,2.747,5.018,0,0,5.426,4.329,6.556,0,0,4.171,2.967,5.513,0,0,6.85,5.939,7.967,0,0
60,183,F,0,,3.158,2.267,3.996,0,0,4.069,2.958,5.212,0,0,0.782,0.663,0.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.014,6.147,10.284,0,0,23.939,18.36,30.718,0,0,1.31,3.911,1.012,1.646,3.023,4.918,0,0,0,0,6.071,4.915,7.345,0,0,3.693,2.623,5.04,0,0,6.649,5.375,8.071,0,0,2.283,1.392,3.438,0,0,33.248,22.408,44.84,0,0,1.182,0.407,2.323,0,0,3.139,2.117,4.171,0,0,4.373,3.436,5.302,0,0,3.992,2.839,5.276,0,0,6.85,5.939,7.967,0,0
60,184,M,0,,3.686,2.735,4.583,0,0,4.779,3.595,5.983,0,0,0.774,0.654,0.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.901,7.425,12.821,0,0,29.576,22.18,38.295,0,0,1.402,4.187,1.062,1.771,3.171,5.291,0,0,0,0,7.112,5.754,8.575,0,0,4.012,2.77,5.574,0,0,7.807,6.266,9.369,0,0,2.396,1.473,3.495,0,0,30.089,20.478,40.142,0,0,1.507,0.552,2.866,0,0,3.953,2.779,5.078,0,0,5.495,4.383,6.639,0,0,4.253,3.028,5.62,0,0,6.85,5.939,7.967,0,0
60,184,F,0,,3.199,2.297,4.049,0,0,4.127,3.0,5.287,0,0,0.781,0.663,0.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.085,6.201,10.375,0,0,24.151,18.523,30.99,0,0,1.305,3.898,1.008,1.641,3.012,4.9,0,0,0,0,6.144,4.974,7.432,0,0,3.745,2.661,5.112,0,0,6.731,5.44,8.169,0,0,2.315,1.411,3.486,0,0,33.247,22.407,44.838,0,0,1.201,0.414,2.359,0,0,3.174,2.141,4.217,0,0,4.424,3.476,5.364,0,0,4.07,2.897,5.378,0,0,6.85,5.939,7.967,0,0
60,185,M,0,,3.735,2.772,4.644,0,0,4.85,3.648,6.072,0,0,0.773,0.653,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01,7.507,12.962,0,0,29.901,22.424,38.717,0,0,1.399,4.177,1.059,1.767,3.164,5.279,0,0,0,0,7.206,5.83,8.688,0,0,4.073,2.812,5.658,0,0,7.906,6.345,9.487,0,0,2.428,1.492,3.541,0,0,30.087,20.476,40.138,0,0,1.536,0.562,2.921,0,0,4.001,2.813,5.138,0,0,5.564,4.439,6.723,0,0,4.338,3.089,5.728,0,0,6.85,5.939,7.967,0,0
60,185,F,0,,3.241,2.327,4.101,0,0,4.186,3.043,5.362,0,0,0.78,0.662,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157,6.256,10.466,0,0,24.364,18.686,31.263,0,0,1.3,3.884,1.005,1.635,3.001,4.883,0,0,0,0,6.217,5.033,7.521,0,0,3.799,2.699,5.185,0,0,6.812,5.506,8.268,0,0,2.347,1.431,3.534,0,0,33.245,22.407,44.836,0,0,1.219,0.42,2.396,0,0,3.209,2.164,4.264,0,0,4.475,3.516,5.425,0,0,4.151,2.956,5.482,0,0,6.85,5.939,7.967,0,0
60,186,M,0,,3.785,2.809,4.706,0,0,4.922,3.702,6.162,0,0,0.772,0.653,0.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,7.589,13.104,0,0,30.228,22.669,39.14,0,0,1.395,4.168,1.057,1.763,3.157,5.267,0,0,0,0,7.301,5.907,8.803,0,0,4.134,2.854,5.743,0,0,8.005,6.425,9.606,0,0,2.46,1.512,3.588,0,0,30.084,20.474,40.134,0,0,1.565,0.573,2.976,0,0,4.048,2.846,5.199,0,0,5.634,4.494,6.807,0,0,4.423,3.152,5.839,0,0,6.85,5.939,7.967,0,0
60,186,F,0,,3.282,2.357,4.154,0,0,4.246,3.087,5.439,0,0,0.779,0.661,0.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.228,6.311,10.558,0,0,24.577,18.85,31.537,0,0,1.296,3.871,1.001,1.629,2.991,4.866,0,0,0,0,6.29,5.092,7.61,0,0,3.852,2.737,5.258,0,0,6.894,5.573,8.368,0,0,2.379,1.451,3.584,0,0,33.244,22.406,44.835,0,0,1.238,0.427,2.434,0,0,3.245,2.188,4.311,0,0,4.526,3.556,5.488,0,0,4.233,3.016,5.588,0,0,6.85,5.939,7.967,0,0
60,187,M,0,,3.836,2.847,4.769,0,0,4.995,3.757,6.253,0,0,0.771,0.652,0.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23,7.672,13.246,0,0,30.557,22.916,39.566,0,0,1.392,4.159,1.054,1.759,3.149,5.255,0,0,0,0,7.397,5.984,8.918,0,0,4.196,2.897,5.829,0,0,8.105,6.505,9.726,0,0,2.492,1.532,3.635,0,0,30.081,20.473,40.131,0,0,1.594,0.583,3.032,0,0,4.096,2.88,5.261,0,0,5.704,4.55,6.892,0,0,4.511,3.216,5.952,0,0,6.85,5.939,7.967,0,0
60,187,F,0,,3.325,2.387,4.208,0,0,4.306,3.13,5.516,0,0,0.779,0.661,0.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,6.366,10.65,0,0,24.792,19.014,31.812,0,0,1.291,3.857,0.998,1.623,2.981,4.849,0,0,0,0,6.365,5.152,7.699,0,0,3.907,2.775,5.332,0,0,6.977,5.64,8.469,0,0,2.412,1.471,3.633,0,0,33.243,22.405,44.833,0,0,1.258,0.433,2.472,0,0,3.28,2.212,4.358,0,0,4.578,3.597,5.55,0,0,4.317,3.078,5.696,0,0,6.85,5.939,7.967,0,0
60,188,M,0,,3.886,2.884,4.832,0,0,5.068,3.812,6.345,0,0,0.77,0.651,0.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.341,7.755,13.389,0,0,30.888,23.164,39.994,0,0,1.389,4.15,1.052,1.756,3.143,5.244,0,0,0,0,7.493,6.062,9.035,0,0,4.258,2.94,5.916,0,0,8.206,6.586,9.847,0,0,2.525,1.552,3.683,0,0,30.079,20.471,40.127,0,0,1.624,0.594,3.089,0,0,4.144,2.913,5.322,0,0,5.775,4.606,6.977,0,0,4.6,3.282,6.067,0,0,6.85,5.939,7.967,0,0
60,188,F,0,,3.367,2.418,4.262,0,0,4.367,3.174,5.593,0,0,0.778,0.66,0.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.372,6.421,10.742,0,0,25.007,19.179,32.088,0,0,1.287,3.844,0.994,1.618,2.97,4.833,0,0,0,0,6.439,5.213,7.79,0,0,3.961,2.814,5.407,0,0,7.061,5.707,8.57,0,0,2.446,1.491,3.684,0,0,33.242,22.404,44.831,0,0,1.277,0.44,2.51,0,0,3.316,2.236,4.405,0,0,4.63,3.638,5.613,0,0,4.402,3.141,5.806,0,0,6.85,5.939,7.967,0,0
60,189,M,0,,3.937,2.922,4.896,0,0,5.142,3.868,6.437,0,0,0.769,0.65,0.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.452,7.838,13.534,0,0,31.22,23.413,40.425,0,0,1.386,4.14,1.05,1.752,3.136,5.232,0,0,0,0,7.59,6.141,9.152,0,0,4.321,2.983,6.003,0,0,8.307,6.667,9.969,0,0,2.558,1.572,3.731,0,0,30.076,20.469,40.124,0,0,1.654,0.605,3.146,0,0,4.192,2.947,5.385,0,0,5.846,4.663,7.063,0,0,4.691,3.349,6.185,0,0,6.85,5.939,7.967,0,0
60,189,F,0,,3.41,2.449,4.316,0,0,4.428,3.219,5.672,0,0,0.777,0.659,0.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.444,6.476,10.835,0,0,25.222,19.344,32.364,0,0,1.283,3.831,0.991,1.612,2.96,4.816,0,0,0,0,6.514,5.273,7.88,0,0,4.016,2.853,5.482,0,0,7.144,5.775,8.671,0,0,2.48,1.512,3.735,0,0,33.24,22.403,44.83,0,0,1.297,0.447,2.548,0,0,3.352,2.261,4.453,0,0,4.682,3.679,5.677,0,0,4.489,3.205,5.919,0,0,6.85,5.939,7.967,0,0
60,190,M,0,,3.989,2.96,4.96,0,0,5.216,3.924,6.53,0,0,0.768,0.65,0.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.564,7.922,13.679,0,0,31.555,23.664,40.858,0,0,1.383,4.131,1.047,1.748,3.129,5.221,0,0,0,0,7.688,6.22,9.27,0,0,4.384,3.027,6.091,0,0,8.409,6.749,10.091,0,0,2.592,1.593,3.78,0,0,30.073,20.467,40.12,0,0,1.685,0.617,3.205,0,0,4.241,2.982,5.447,0,0,5.918,4.72,7.15,0,0,4.783,3.417,6.304,0,0,6.85,5.939,7.967,0,0
60,190,F,0,,3.453,2.48,4.371,0,0,4.49,3.264,5.751,0,0,0.776,0.659,0.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.516,6.532,10.928,0,0,25.439,19.51,32.642,0,0,1.278,3.818,0.988,1.607,2.95,4.8,0,0,0,0,6.589,5.334,7.972,0,0,4.072,2.893,5.558,0,0,7.229,5.843,8.774,0,0,2.514,1.533,3.787,0,0,33.239,22.403,44.828,0,0,1.316,0.454,2.587,0,0,3.388,2.285,4.501,0,0,4.735,3.72,5.741,0,0,4.578,3.27,6.033,0,0,6.85,5.939,7.967,0,0
60,191,M,0,,4.041,2.999,5.024,0,0,5.291,3.98,6.624,0,0,0.767,0.649,0.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.676,8.007,13.824,0,0,31.891,23.916,41.293,0,0,1.38,4.122,1.045,1.744,3.122,5.209,0,0,0,0,7.787,6.3,9.389,0,0,4.449,3.071,6.18,0,0,8.512,6.832,10.215,0,0,2.626,1.614,3.83,0,0,30.071,20.465,40.117,0,0,1.716,0.628,3.264,0,0,4.29,3.016,5.51,0,0,5.99,4.778,7.237,0,0,4.878,3.487,6.426,0,0,6.85,5.939,7.967,0,0
60,191,F,0,,3.497,2.511,4.426,0,0,4.552,3.309,5.83,0,0,0.776,0.658,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.589,6.588,11.021,0,0,25.656,19.677,32.921,0,0,1.274,3.805,0.984,1.601,2.94,4.784,0,0,0,0,6.665,5.396,8.063,0,0,4.128,2.932,5.634,0,0,7.314,5.912,8.877,0,0,2.549,1.554,3.839,0,0,33.238,22.402,44.826,0,0,1.336,0.46,2.627,0,0,3.424,2.309,4.549,0,0,4.787,3.762,5.805,0,0,4.668,3.337,6.15,0,0,6.85,5.939,7.967,0,0
60,192,M,0,,4.093,3.038,5.089,0,0,5.367,4.037,6.72,0,0,0.766,0.648,0.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.79,8.092,13.971,0,0,32.229,24.169,41.73,0,0,1.377,4.113,1.043,1.74,3.115,5.198,0,0,0,0,7.887,6.381,9.509,0,0,4.513,3.116,6.27,0,0,8.616,6.915,10.339,0,0,2.661,1.635,3.88,0,0,30.068,20.464,40.113,0,0,1.748,0.639,3.324,0,0,4.339,3.051,5.573,0,0,6.062,4.836,7.324,0,0,4.974,3.558,6.551,0,0,6.85,5.939,7.967,0,0
60,192,F,0,,3.541,2.542,4.481,0,0,4.615,3.354,5.911,0,0,0.775,0.658,0.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.662,6.643,11.115,0,0,25.873,19.844,33.2,0,0,1.27,3.792,0.981,1.596,2.93,4.767,0,0,0,0,6.742,5.458,8.156,0,0,4.184,2.973,5.711,0,0,7.399,5.981,8.981,0,0,2.585,1.576,3.893,0,0,33.237,22.401,44.825,0,0,1.357,0.467,2.666,0,0,3.461,2.334,4.598,0,0,4.841,3.804,5.869,0,0,4.76,3.405,6.269,0,0,6.85,5.939,7.967,0,0
60,193,M,0,,4.146,3.077,5.155,0,0,5.444,4.095,6.815,0,0,0.766,0.647,0.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.903,8.177,14.118,0,0,32.568,24.424,42.17,0,0,1.374,4.105,1.041,1.737,3.108,5.187,0,0,0,0,7.987,6.462,9.63,0,0,4.578,3.161,6.361,0,0,8.72,6.998,10.464,0,0,2.696,1.657,3.931,0,0,30.065,20.462,40.11,0,0,1.779,0.651,3.384,0,0,4.389,3.086,5.637,0,0,6.135,4.894,7.413,0,0,5.073,3.63,6.678,0,0,6.85,5.939,7.967,0,0
60,193,F,0,,3.585,2.574,4.537,0,0,4.678,3.4,5.992,0,0,0.774,0.657,0.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.735,6.7,11.209,0,0,26.092,20.011,33.48,0,0,1.265,3.779,0.978,1.591,2.921,4.751,0,0,0,0,6.819,5.52,8.249,0,0,4.241,3.013,5.789,0,0,7.485,6.05,9.085,0,0,2.62,1.598,3.947,0,0,33.236,22.4,44.823,0,0,1.377,0.474,2.706,0,0,3.497,2.359,4.646,0,0,4.894,3.846,5.934,0,0,4.854,3.474,6.39,0,0,6.85,5.939,7.967,0,0
60,194,M,0,,4.199,3.116,5.221,0,0,5.521,4.153,6.912,0,0,0.765,0.647,0.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.018,8.263,14.266,0,0,32.91,24.68,42.612,0,0,1.371,4.096,1.038,1.733,3.102,5.176,0,0,0,0,8.088,6.543,9.752,0,0,4.644,3.207,6.452,0,0,8.825,7.083,10.59,0,0,2.731,1.678,3.983,0,0,30.063,20.46,40.106,0,0,1.812,0.663,3.446,0,0,4.439,3.121,5.701,0,0,6.209,4.953,7.502,0,0,5.173,3.704,6.807,0,0,6.85,5.939,7.967,0,0
60,194,F,0,,3.629,2.606,4.594,0,0,4.742,3.447,6.074,0,0,0.773,0.656,0.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.809,6.756,11.303,0,0,26.311,20.18,33.762,0,0,1.261,3.767,0.974,1.585,2.911,4.736,0,0,0,0,6.896,5.582,8.342,0,0,4.299,3.054,5.868,0,0,7.572,6.12,9.19,0,0,2.657,1.62,4.001,0,0,33.234,22.399,44.822,0,0,1.398,0.481,2.747,0,0,3.534,2.384,4.696,0,0,4.948,3.888,5.999,0,0,4.95,3.545,6.514,0,0,6.85,5.939,7.967,0,0
60,195,M,0,,4.252,3.156,5.287,0,0,5.599,4.212,7.01,0,0,0.764,0.646,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.133,8.349,14.415,0,0,33.253,24.938,43.057,0,0,1.368,4.087,1.036,1.729,3.095,5.165,0,0,0,0,8.189,6.625,9.874,0,0,4.711,3.252,6.545,0,0,8.93,7.167,10.717,0,0,2.767,1.7,4.035,0,0,30.06,20.458,40.102,0,0,1.844,0.675,3.508,0,0,4.489,3.156,5.766,0,0,6.283,5.012,7.591,0,0,5.275,3.78,6.939,0,0,6.85,5.939,7.967,0,0
60,195,F,0,,3.674,2.638,4.65,0,0,4.806,3.494,6.156,0,0,0.773,0.656,0.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.882,6.812,11.397,0,0,26.531,20.348,34.044,0,0,1.257,3.754,0.971,1.58,2.901,4.72,0,0,0,0,6.974,5.645,8.436,0,0,4.357,3.095,5.947,0,0,7.659,6.191,9.296,0,0,2.694,1.642,4.057,0,0,33.233,22.398,44.82,0,0,1.418,0.489,2.788,0,0,3.571,2.409,4.745,0,0,5.002,3.931,6.065,0,0,5.048,3.617,6.64,0,0,6.85,5.939,7.967,0,0
60,196,M,0,,4.306,3.196,5.354,0,0,5.678,4.271,7.108,0,0,0.763,0.645,0.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.248,8.435,14.564,0,0,33.598,25.197,43.504,0,0,1.365,4.078,1.034,1.725,3.089,5.154,0,0,0,0,8.292,6.708,9.998,0,0,4.778,3.299,6.638,0,0,9.037,7.253,10.845,0,0,2.803,1.723,4.089,0,0,30.057,20.456,40.099,0,0,1.877,0.687,3.571,0,0,4.54,3.192,5.831,0,0,6.358,5.072,7.681,0,0,5.379,3.856,7.073,0,0,6.85,5.939,7.967,0,0
60,196,F,0,,3.719,2.671,4.707,0,0,4.871,3.541,6.239,0,0,0.772,0.655,0.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.956,6.869,11.492,0,0,26.752,20.517,34.327,0,0,1.253,3.742,0.968,1.575,2.892,4.704,0,0,0,0,7.052,5.709,8.531,0,0,4.415,3.137,6.027,0,0,7.747,6.262,9.403,0,0,2.731,1.665,4.113,0,0,33.232,22.398,44.818,0,0,1.439,0.496,2.829,0,0,3.609,2.434,4.794,0,0,5.057,3.973,6.131,0,0,5.148,3.69,6.768,0,0,6.85,5.939,7.967,0,0
